mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,Emotion_Description
[-342.9813 166.26714 35.98735 20.963976 15.502723 -4.3756614 -13.322264 -0.73357666 5.1271777 3.6733532 0.7997406 -1.495166 -1.2533773 -1.5314169 -0.5826007 0.6117102 -0.40170014 -2.9742036 -6.3191423 -9.863986],[0.22432157 0.39017138 0.23551509 0.14110807 0.10083848 0.23634389 0.4445184 0.23507434 0.25141373 0.40021503 0.50549126 0.40140876],[18.497179019386195 19.075169588532123 22.184297365608995 21.030610188276828 19.729194286712737 16.872828282815032 46.62921567378285],86.1328125,0.068099186,2
[-83.71569 112.67854 -22.037693 16.501091 2.2993145 2.4511974 -1.8251996 4.576307 -5.8465343 -1.7812525 0.5278917 1.8473935 -1.2069615 -1.2705848 -6.958267 -3.7793734 -5.722661 4.0220923 -1.4295174 2.093392],[0.35826212 0.6462404 0.38365376 0.470788 0.38832894 0.43554133 0.24320231 0.31372827 0.6226763 0.2950922 0.29302835 0.28483453],[20.622893037938688 16.694221062990586 18.853737137830908 20.197689960957298 19.561208554994117 19.780780012912235 49.87083408489077],95.703125,0.17638062,4
[-139.19434 207.26103 2.609761 14.860171 13.317193 -7.502598 -4.9727516 -1.7213846 -13.229586 0.8224844 -0.23856086 2.0608618 -0.05832521 -0.691688 -1.450781 1.495648 -5.705067 -1.7369014 3.2322433 -3.3092346],[0.32202315 0.14401335 0.26703197 0.29450324 0.45362842 0.19188915 0.23862243 0.34582064 0.19530655 0.2788135 0.2866637 0.6592411],[19.60643064225283 17.162106004324734 20.571069089216763 20.78680549152124 22.857974221788954 23.855413335433575 47.914416991487556],123.046875,0.28550702,4
[-153.1107 105.5702 15.975357 26.660448 1.1464309 -8.01219 -1.3053869 8.308217 -11.901969 2.6948948 5.802679 6.9656935 1.5575597 2.6226802 0.8641593 3.2912505 2.0728395 2.7144206 1.71205 6.2843328],[0.39354596 0.58150536 0.3924328 0.53656673 0.5576097 0.53826016 0.5112171 0.42148042 0.5548726 0.4648019 0.5165837 0.37405708],[19.42138771022134 14.009914687961201 17.583943258735328 18.59147889059744 19.37774499693805 19.1629778139003 45.567173436105485],117.4538352,0.14686167,1
[-136.80777 137.5835 -30.780687 48.960648 6.897376 3.549558 -1.3011972 2.549085 1.9525975 -0.30262998 -10.167894 -1.9369614 -8.106189 -2.9888625 -5.5239606 -5.7032456 -7.2132483 -4.080274 -9.7597275 -8.601113],[0.29601368 0.46103132 0.3372252 0.3981806 0.332304 0.4140714 0.55301774 0.4234655 0.36692923 0.3046204 0.540194 0.23756002],[27.004493581932294 16.90654605557991 20.163333610843104 21.47966720405276 21.744094329040074 21.621539494901644 47.576731968134006],123.046875,0.18781368,2
[-291.0779 134.77287 75.17739 32.59077 12.91037 17.766771 1.8208014 4.0166464 -0.2520352 3.3435247 1.3358257 0.10674989 -2.7721112 0.04177093 -0.3641388 2.619848 1.531371 1.5097971 1.6482371 2.710161],[0.35117164 0.29392776 0.36149734 0.3912551 0.589135 0.32040986 0.23665152 0.35014102 0.36203286 0.41050914 0.46011105 0.50457823],[21.19346421562107 19.273376958490314 20.83530027332985 19.905907050226975 17.067708069762446 15.912477868174237 45.034894232728014],161.4990234,0.13812387,4
[-102.957924 97.26436 11.536233 33.75929 4.5430336 13.972078 -8.863927 10.232378 -6.544182 1.6794362 -5.550732 -0.8463543 -3.8389547 -2.1683385 -2.6547532 -2.4386735 -5.016957 -3.1692195 -2.7599058 -1.1332078],[0.43985906 0.32944158 0.3321819 0.3442679 0.54148793 0.3239695 0.34228384 0.518921 0.55615604 0.68371904 0.42865524 0.35659975],[18.695924370516174 16.109286844137948 17.124286947954822 15.890661189220333 16.183706311170173 15.19080697550669 49.96428053148598],83.35433468,0.22173613,1
[-109.49902 103.497925 -14.760248 34.00312 1.0814435 12.047707 -9.21397 2.1814568 -0.14649574 -7.314413 -7.735277 -7.6655736 -5.3804507 -10.01857 -10.820625 -3.5435758 -18.538074 -3.8302515 -7.324575 -1.3005266],[0.61040384 0.27255318 0.28559726 0.21570002 0.16504356 0.21177348 0.3455312 0.53588814 0.26769838 0.2167166 0.33009374 0.4776776],[22.464843665441194 17.60450836042404 18.881462224883798 19.017046296435915 19.404032490081487 16.877004983854064 48.59084975654177],80.74951172,0.15199597,2
[-172.04564 57.61552 -58.060333 32.3279 -11.540224 9.060145 -9.169635 4.8077354 -12.606763 -4.830054 -12.56465 -8.509789 -9.953705 -1.4380212 -7.7689214 -3.267328 -7.0820374 -6.7066846 -6.800294 -1.169012],[0.38111153 0.35625148 0.32192135 0.40562296 0.40640643 0.39200294 0.49665844 0.4355571 0.36437556 0.4779978 0.56572866 0.48556578],[22.757832079762853 12.65149924075465 15.457618653503145 17.337259473634376 17.34048456288948 18.047501598975433 52.423815341333],103.359375,0.050099347,4
[-50.827255 83.2683 5.4289107 14.244662 4.81212 16.934528 1.4208881 6.045367 1.6576779 6.393247 -0.42145953 0.4437512 -5.222273 -0.7925017 -3.6167438 1.0403125 -6.2675233 -3.893078 -10.682941 -5.4052305],[0.4035896 0.37286615 0.31028348 0.4188927 0.48213542 0.30422726 0.44247228 0.300809 0.4472595 0.42288053 0.3867108 0.6615698],[22.082994413624796 15.917052111478236 18.42165953686187 19.827482508534338 19.2744965456758 17.64021190239884 48.39860226298294],63.02400915,0.18592784,4
[-364.49008 161.46303 64.3949 35.49915 -5.6211057 -19.579409 -17.176977 -8.732578 -1.6062386 -3.267165 -5.0490627 -4.5527143 -16.850676 -18.151552 -18.629786 -10.551439 -7.0813837 -6.691385 -4.996765 -2.0136557],[0.036709346 0.043811645 0.21310015 0.4871194 0.23004329 0.15932657 0.08485453 0.22416362 0.299477 0.116852686 0.21302937 0.07666127],[24.671094780246374 21.419960156289473 30.083636101260936 26.67847664674554 19.776060485328937 18.356342095651467 44.65401285492987],172.265625,0.10884415,3
[-39.325645 107.86857 -4.699317 21.999664 -1.1220925 11.562933 3.5802183 -0.12605691 1.1073368 5.6924624 -3.1876624 9.383676 5.4466887 2.6908898 -1.8201907 -2.066826 -5.0428147 -1.2667325 -8.197595 -1.8925207],[0.47799107 0.4199076 0.4870073 0.40536788 0.44995514 0.2659098 0.22946982 0.30102944 0.29223654 0.40438268 0.37531146 0.4612145],[18.81932305924319 14.30045695723482 17.96653087680199 18.760550306101557 19.643734367708653 19.273149962065084 46.60658194332902],73.828125,0.25610667,4
[-162.22891 130.28207 -4.5940547 44.482105 13.737522 7.0562553 -8.683855 -1.3053476 5.4886036 3.5158424 -4.0271816 -4.6511545 -4.634095 -4.1913767 -8.532649 -6.820418 -7.3656034 -6.496852 -6.8586946 -5.3642592],[0.2024011 0.3630774 0.49908277 0.38523844 0.22958386 0.31477818 0.7110949 0.45187867 0.27078316 0.4043578 0.28841245 0.19348717],[24.738435681544466 19.74429321429636 18.874433524653952 19.008410049935385 21.356733411460084 20.490118435485158 48.05291526228177],117.4538352,0.16146573,2
[-279.6398 97.67242 32.766933 19.42901 9.741388 -1.7585063 -11.7849045 -12.690358 -9.391333 -1.0390421 -13.988666 0.6631602 -8.345778 -8.640371 -4.9667263 1.2146639 -1.0233141 0.72683066 -2.3528786 2.4230871],[0.43822822 0.22165179 0.17192596 0.18038875 0.3786017 0.396656 0.24726321 0.43728828 0.24597226 0.27466297 0.24916892 0.2242126],[22.78060539301947 20.808764333678678 25.14368327797443 21.82345770373276 22.04878927756323 21.494672558269663 46.245904199617904],99.38401442,0.09433599,3
[2.8156233 101.98569 -10.780637 35.32498 3.2008905 20.254095 5.5892186 16.611357 0.813133 9.168912 -0.7472222 0.04999926 -1.0662777 2.6546211 -0.7857714 2.9685676 -8.116614 -1.9096086 -2.1877708 4.932037],[0.36355013 0.27333567 0.32878715 0.31675196 0.47280934 0.31734085 0.28449664 0.38760275 0.510608 0.5528476 0.4213229 0.50234324],[21.44123391495335 14.858374419305724 18.048137958418224 18.86057462313883 19.354049827708092 19.455323745558477 49.40329440036502],123.046875,0.38435987,1
[-172.96516 50.149193 17.723135 28.772524 -1.4560511 16.243763 1.3689151 9.16143 1.5511742 6.129728 -4.143904 -0.22571367 1.3332812 2.6847954 -1.9596874 -0.8535726 0.14312728 -1.6182237 -4.2868743 -2.0243301],[0.325387 0.38361582 0.3108756 0.336403 0.3531249 0.25870973 0.26431543 0.2385947 0.4192233 0.49047706 0.38437033 0.4939221],[17.86634397580894 13.488914445267715 16.0929438893766 17.536786862001605 18.355505071809237 16.61025796298938 45.170839874272964],123.046875,0.14917679,4
[-218.61444 149.40944 -21.70935 64.471886 22.61909 -11.435375 -0.99242395 7.120545 12.207167 -0.8913742 -10.158939 -4.5104513 -3.3906095 -7.134934 -7.596903 -3.6010714 -4.6566105 1.3525538 -4.2504854 -7.4240103],[0.30471852 0.39694548 0.5151251 0.45228443 0.4818692 0.29668963 0.22098452 0.18624876 0.25052834 0.478778 0.19699462 0.23111545],[26.549946972010098 16.822057211850503 20.487964109351935 21.057488669266778 21.45044404787039 25.041426491449624 45.03343079016569],83.35433468,0.14619416,2
[-129.53831 97.184906 -1.1051834 24.829792 1.2659541 2.3877356 0.15834244 -3.269751 -9.920387 -1.8694073 -13.499382 -6.609049 -18.360357 -9.060746 -14.340183 -10.783165 -15.978777 -6.8922687 -9.988877 -16.071203],[0.23103474 0.44438082 0.52355474 0.27577597 0.21994321 0.23548023 0.2926818 0.14864752 0.25162333 0.43129846 0.1589784 0.12611067],[27.890325440499012 18.964096460481766 20.892264314770443 21.72261750661826 21.38430843837902 22.252524402924745 48.33762685705129],135.9991776,0.1672151,2
[19.249037 76.4387 -0.6011136 8.950507 2.6678193 6.857879 -9.614814 10.595222 0.8069885 3.2860904 0.17696218 6.2018795 -5.491153 4.6380315 6.5147767 8.698556 0.60054797 11.59192 -7.411595 1.8694084],[0.40585446 0.36089185 0.28803888 0.3540289 0.54995805 0.39035907 0.42907527 0.34577048 0.47252944 0.4440386 0.38204673 0.58590466],[17.04184455098727 12.118896820529406 16.62255037082625 18.175207359926166 19.84280635586529 20.83501054502596 48.763733965824265],117.4538352,0.44088623,1
[-41.173454 81.10749 31.473804 19.84903 6.390459 14.598283 3.3573933 12.934578 -3.6680484 4.2089167 -3.852997 12.892717 5.1055584 8.403942 5.472843 7.50058 -1.1680863 0.8191583 -1.7955811 -2.7200668],[0.27064133 0.55237246 0.3294913 0.35915723 0.4967314 0.5129268 0.41574422 0.3300994 0.40565303 0.3894578 0.68093723 0.29698396],[20.900170580630625 15.015634112758779 21.35664786482913 21.797724798971903 20.953634968723335 19.41032825416183 50.11394861368551],161.4990234,0.31557676,1
[-57.51791 108.065155 -28.024704 9.717801 9.3417635 7.6658535 -6.440223 8.061945 -5.088388 4.274567 -1.9506655 1.0403125 -4.1217613 1.8962997 -0.53084874 2.74172 -0.090437666 3.4421217 -3.5836654 -0.5094172],[0.46152943 0.40732285 0.5351282 0.45754057 0.52380586 0.36293358 0.5363438 0.6421253 0.45966974 0.5128755 0.4370046 0.5677633],[17.230104487421137 12.455311413912188 15.313491595020816 16.9236961929994 18.757366505947317 16.586720775326672 47.5320881181484],107.6660156,0.21744065,1
[-180.0001 156.74228 -12.426129 25.542894 -6.334751 9.556703 -25.271227 -12.433211 -6.0487356 2.2739666 -6.9258394 -0.34578785 -2.6827419 -1.1707133 -9.838537 -4.642361 -10.081285 -4.278587 -10.886757 -9.00526],[0.4656671 0.2818019 0.2720986 0.41231567 0.4048141 0.17817341 0.21102343 0.22784528 0.22584963 0.42498899 0.2360923 0.19931602],[21.03149900467822 18.30777501303021 22.855098042653648 19.32427660442118 22.667124729342856 20.74574657175327 50.85626450239629],117.4538352,0.12443732,2
[-231.5933 106.624275 63.591614 25.768011 0.37065673 11.036478 -0.08158148 4.585284 -10.469821 6.437806 -7.481422 10.317528 -8.858055 0.7234154 -9.860696 -6.060107 -11.116981 -4.3068223 -10.87319 -11.629705],[0.3515851 0.25507164 0.16184461 0.21321738 0.33251193 0.20586564 0.10002329 0.12469389 0.19918908 0.21797462 0.2961831 0.5162],[20.750445353801208 23.229406716324082 25.4997508185394 22.663046395373264 20.834486676899452 21.91839630722712 51.06338445669342],63.02400915,0.15884432,2
[-53.479683 68.35184 22.196669 21.106895 2.7036893 8.743576 0.74910253 6.502777 -2.3021624 4.4221687 0.83065045 3.9191766 2.657137 7.779178 3.7790956 6.5722756 1.0690663 2.941837 2.7868085 7.926925],[0.42214936 0.5353109 0.3258861 0.30596223 0.34985447 0.3355699 0.58118105 0.35379162 0.38763264 0.41008157 0.3829324 0.5527296],[18.939814761993844 13.478859278528804 18.05177438050277 19.52977982115502 20.224021128739533 21.047436516603707 48.410944052620884],117.4538352,0.22848031,1
[-150.44156 122.79134 -17.866398 25.570124 -0.849248 4.213352 -4.7723584 4.8635945 -3.8900406 -5.315847 -1.830054 -0.13967763 -10.8180895 0.10742291 -8.824426 1.0868365 -9.464304 -1.0709263 -10.673748 -5.5242186],[0.30879673 0.33895478 0.29770178 0.335526 0.28604558 0.35702637 0.41968837 0.33934894 0.31823862 0.36633095 0.56824756 0.41821322],[25.418942922412068 15.631252480084445 18.48492878268948 18.46047540845959 18.08151515501379 18.879875166117106 50.031095717382264],129.1992188,0.09760124,2
[44.962612 88.607254 -0.47110608 24.869532 4.0869064 12.282265 0.31670117 1.9936227 -0.46241033 0.9662969 -2.152154 2.0480554 -1.0479044 1.3360118 -2.2226627 0.084506266 -3.1409307 -0.043639287 -4.990161 -0.46312603],[0.34307647 0.43850833 0.4195343 0.3939432 0.46740723 0.455815 0.60942584 0.43892315 0.4116132 0.44880557 0.35425633 0.35990393],[18.874775889942114 13.914423185596164 15.967349016458776 15.651282187570263 16.384418512208914 16.48709446785203 45.93658257759798],66.25600962,0.38267264,1
[-269.35437 117.74361 26.834633 -2.5341942 -2.09783 -3.1137123 -9.676861 -5.2700253 -4.846381 -3.658528 -0.61352867 2.045589 -1.2318473 -3.4227006 -4.943031 -0.7174458 -2.085272 0.38395232 4.294624 6.969414],[0.28117257 0.18111835 0.19209266 0.19404721 0.33804238 0.4927013 0.2370266 0.2078934 0.19734918 0.25014085 0.23342285 0.38976023],[16.062788143474652 19.131882430037326 19.91624375029591 19.098732525537518 19.0402357614704 15.641205245426459 43.31636808189051],129.1992188,0.09676467,4
[-224.91988 147.87288 16.306458 38.82037 3.1193113 10.375984 2.940499 -9.168738 2.062428 -7.764739 -3.0890336 -0.76847 -6.7125263 -1.2834779 -16.237482 -8.651709 -9.040931 -2.8950906 -5.1706066 -3.301513],[0.14497219 0.34016892 0.64001 0.3435113 0.36168602 0.1651796 0.21757464 0.17767337 0.35158905 0.6445146 0.29815283 0.23281565],[23.131637603282794 19.779544224814966 24.250894699747107 22.55315395773388 21.28123017339251 22.202994758262374 48.06948488824355],103.359375,0.1066841,2
[-305.6731 167.00105 40.560913 25.48933 22.646246 17.184723 9.2655 7.8177505 -4.2072325 -2.9037263 -2.9959383 1.1435568 -3.6328335 -1.3716087 -3.4157329 -1.1955217 -3.1841404 -5.549244 -4.9656367 -0.19141933],[0.3421021 0.31078738 0.547463 0.35595345 0.40856558 0.35391995 0.47302744 0.56516254 0.38176554 0.31792817 0.30756673 0.4823533],[19.363332746752175 17.523924216385524 22.155061978735684 20.562875680894734 20.158751164705578 18.338048557191524 47.160871166488235],64.59960938,0.09096694,4
[-148.76826 87.4494 -34.598385 39.37976 -13.052247 4.111513 -9.451114 10.514758 -9.773005 -4.3437104 -4.3680654 -3.8118544 -4.4343114 -5.120238 -5.722771 -3.9356573 -6.8532143 -4.850977 -8.502491 -2.9745605],[0.35176075 0.48793277 0.28416014 0.33199534 0.43366975 0.4204199 0.63323313 0.33237413 0.29187825 0.36438513 0.3610434 0.46299937],[21.31992709122696 13.548956117276933 17.258493102089105 17.94305139302207 18.104174208751168 17.413154531049496 48.03462056484188],129.1992188,0.058597323,4
[-98.598854 93.01366 -3.7786908 24.802176 7.472421 9.78741 13.599321 15.289057 5.372352 8.103226 -8.854168 0.86565334 -0.32277077 3.5864477 1.5748317 3.9171805 0.616683 2.5058382 -0.7976978 0.23319095],[0.33719602 0.42169133 0.4252866 0.49137947 0.39073297 0.39269036 0.3737507 0.39499858 0.47520775 0.4561304 0.72296333 0.41792077],[15.720575812030978 12.961796310028209 13.569205582986248 18.36154333694042 14.754365888229533 16.60596350144533 46.81874375372399],95.703125,0.1512095,1
[-59.110615 90.36707 11.80962 23.776442 -0.8129109 0.6863317 3.4001567 3.8733015 1.7713014 5.544003 -2.2109253 10.166342 1.4726163 -1.1333425 -2.8057225 2.9366653 -1.4574869 4.1562295 -1.1032145 -0.29614085],[0.6096644 0.4237509 0.4753362 0.4023358 0.46819907 0.3867779 0.26866373 0.3724943 0.33821085 0.5432357 0.3320915 0.3655653],[18.722328793165165 13.354268107943243 17.568231647650357 16.79095269680594 15.605720491595807 16.701723872261944 44.697050228182306],95.703125,0.19690438,1
[-62.913918 62.392624 8.926256 45.297897 2.346177 12.727837 1.410921 7.683287 -5.7842965 6.4758277 1.9246706 -6.043113 -3.2090468 -10.490074 3.2718735 -1.9721339 -0.6712469 -9.29684 -2.9671118 -4.363846],[0.7309491 0.5262981 0.6798068 0.4422272 0.57110476 0.4291218 0.4164003 0.6303959 0.4494459 0.3975993 0.35849652 0.57317406],[20.670257463048834 13.950975506433238 17.274810563051613 17.603669876743044 18.72530251988183 19.17557582047817 47.55201591989435],117.4538352,0.13299663,1
[-167.65959 101.1013 20.95415 46.02013 14.349918 16.701824 6.839437 7.265907 2.046143 3.239812 -3.1688306 -0.39883175 -5.5298448 -3.070487 -5.3750043 0.37122387 -6.463063 5.2098684 -2.492159 0.029949717],[0.3158672 0.26128295 0.28036454 0.30571207 0.37207186 0.33605176 0.3250847 0.4249244 0.35449252 0.3762009 0.35511225 0.36410803],[22.811241445118327 19.39755399719415 21.808622286499723 19.80637283238029 19.595623765872872 19.614809154833996 49.74600706394104],103.359375,0.20044203,4
[-124.404434 128.97586 11.893461 14.267273 6.4413056 7.495768 -4.6898627 0.5261486 -3.2883668 1.1110046 -1.8363727 0.80110765 -3.126324 -1.6884059 -4.704593 0.6009735 -4.3276258 -2.1039011 -2.8902264 -3.1655974],[0.262606 0.2628833 0.2794601 0.48950526 0.4940683 0.3044354 0.26906523 0.26598844 0.3606149 0.23928675 0.2985606 0.4576574],[22.99254785460918 15.47807571758257 20.049819682238507 18.913136719514014 21.338539021806035 20.74233032502024 47.69555767289692],161.4990234,0.16764458,4
[-255.256 185.0937 -33.25295 8.641922 -4.090559 0.3328406 -2.3768194 -4.587178 -2.3068798 -2.661439 -2.5596762 -6.350155 -7.803683 -5.9591684 -5.325348 -4.4929466 -3.5088468 -4.5456257 -3.1687124 -1.5655379],[0.24518445 0.24736916 0.29307333 0.3175225 0.4185849 0.5288695 0.5982244 0.66541445 0.50816053 0.34194076 0.20847553 0.2654105],[18.873729727691614 13.429482614194788 14.61509795011758 16.04212774696765 18.830328411320988 21.02856650183035 49.353368110482194],117.4538352,0.06850724,4
[-56.065742 85.32488 -18.028189 42.87739 7.1433926 -0.6130726 -6.082723 6.2537518 -10.066635 4.4934983 -3.492385 6.860175 -5.3334017 -2.374372 -5.7505226 -1.4256985 -4.945471 0.2593518 -4.0540524 -1.3125087],[0.32495973 0.33711416 0.3318633 0.35050553 0.51598 0.42621776 0.3906092 0.40429673 0.42484266 0.5379387 0.40653923 0.37544945],[19.88864529218158 14.370739317590806 17.629251189886915 16.593792213495508 17.46953432293669 18.9825618386401 51.653705178602074],161.4990234,0.15549402,4
[-207.63295 146.42917 -13.040155 14.244978 -14.10122 4.161673 -12.627495 -6.5500245 -9.268246 -6.107977 -14.99609 -7.3096642 -8.6339035 -4.566091 -6.582292 -4.373983 -1.0711775 1.9242817 -7.6030517 -2.0508282],[0.38291806 0.1496926 0.24809453 0.5592091 0.22062278 0.23497882 0.14376156 0.22081597 0.2508225 0.2023091 0.3956364 0.24667239],[17.92182511930044 17.065983858976548 21.573379310890818 24.259441111349652 23.467820015827172 24.114382790639702 50.9336609685553],135.9991776,0.09575098,3
[-248.3066 151.98628 -30.24652 47.00021 -4.2267957 28.970861 28.301916 20.790403 5.7614174 -20.826435 -15.778596 -1.330675 14.749205 5.36959 3.3907099 -0.1650188 0.5310113 1.9637196 7.972235 11.199142],[0.9200259 0.4428101 0.10639375 0.10694336 0.23541702 0.12107179 0.11520601 0.28001451 0.20802587 0.13175476 0.20145999 0.32452664],[22.901323858689622 18.286947312150257 22.50105100241618 25.8845102799065 18.54270037933795 21.840306582205827 48.8064633941325],99.38401442,0.11475217,4
[-238.22916 192.81946 -40.455074 21.434677 -0.90937513 1.2040374 1.4412392 -1.6612186 -1.5239385 1.6441228 1.9438894 -1.3955742 0.2633205 -0.47805706 -3.923128 -2.264227 -0.5289353 -4.7054777 -5.943046 -4.378158],[0.25203255 0.1993306 0.34631166 0.28896287 0.44125238 0.20753047 0.29921988 0.34810248 0.20424238 0.37725306 0.28595674 0.26675037],[27.134023721743723 17.178595288615394 23.134335643290452 23.085816789482653 24.73863523401355 31.078428325952355 52.91509072457406],135.9991776,0.078832746,2
[-84.055176 108.5437 10.585325 29.578335 -2.0627832 8.460293 -2.5513368 1.7055687 -9.755367 -3.898618 -15.905107 -5.8654447 -15.705217 -5.391249 -11.346529 -3.1671674 -4.705213 2.1441712 -1.0110815 7.5437627],[0.31374398 0.3327526 0.5921267 0.33314243 0.34580582 0.3771125 0.3707265 0.27022964 0.17776875 0.30142528 0.18479626 0.27024353],[19.025068659057975 19.146915830375946 21.11566112401628 19.42739848361922 19.021957912070103 18.14896392308017 50.22772518027692],86.1328125,0.2902646,2
[-253.63843 106.76402 5.446445 31.590078 -13.085138 24.993847 11.64273 -2.0362597 22.867579 -5.9483056 2.1398876 18.637016 -16.339918 13.7468 -1.8388551 -1.7910366 9.796512 -4.762227 -3.592866 8.606706],[0.3794356 0.49811038 0.5520919 0.45026174 0.346176 0.3303194 0.34980655 0.33947566 0.38675705 0.4434138 0.4468092 0.41498283],[17.09593332044918 12.431052290293678 17.306418046334457 17.326714884130986 16.31250060844619 25.807411459563095 46.62501908426986],143.5546875,0.03799622,1
[-101.27234 94.205734 -4.6186523 24.922636 -4.5248137 8.789483 -0.4195368 12.233457 -4.1906204 2.0533245 -6.0188065 7.3976126 0.06724407 4.7926955 -1.470614 1.9435844 -8.74148 1.2240039 -4.8024755 -6.4075637],[0.44800746 0.4604641 0.6322296 0.52060527 0.61339915 0.53126377 0.3705493 0.28029835 0.3042968 0.29844287 0.327426 0.56803405],[23.198391913138188 13.813080983051675 16.533996625752298 17.62556312735502 16.3861703250601 18.003122761557087 51.16404471507826],161.4990234,0.098073505,1
[-126.16 107.03594 -19.722904 48.14099 2.261114 0.7950637 4.8514276 7.497396 -4.9398174 11.644423 -9.872207 7.0551405 -8.000149 3.8780937 4.958508 8.971683 -8.588505 8.344669 0.51776934 3.4050617],[0.25621387 0.27319968 0.39533424 0.42140165 0.58114487 0.5305176 0.59573364 0.67975533 0.456356 0.42953768 0.34223953 0.4188334],[18.902398087372152 13.889907893021439 17.305092041219446 17.63349025394455 19.190478495102674 22.5432475393615 53.77268905896193],75.99954044,0.10185828,1
[-98.75087 123.300514 3.7239158 26.043903 8.507742 7.5117874 -6.5001388 -2.7089758 -9.751811 -3.1529155 -6.4456506 4.5689917 -3.4206853 -0.9745375 -3.8057964 -1.4506472 -0.8015499 3.8885872 -3.5432315 5.012901],[0.30714113 0.33591422 0.36466807 0.38435984 0.75168717 0.3510707 0.2567994 0.2774397 0.1740866 0.17318778 0.18153314 0.3774505],[22.117955573050235 16.423219399990447 18.65730688861028 19.681707180251127 21.03993449103891 17.99452402669174 49.333636184720454],143.5546875,0.24591824,4
[-327.81598 181.06636 12.946943 20.670387 12.687305 -4.8535085 -8.71452 -5.1220613 -0.59137356 -0.29085067 -4.113806 -7.7648463 -6.678167 -6.1759787 -6.5652485 -5.116484 -4.153588 -5.870301 -3.8672826 0.22331025],[0.2153026 0.17712118 0.4056742 0.15472992 0.17689736 0.3914013 0.13574883 0.13747458 0.15932631 0.41940832 0.31299195 0.22491565],[30.206244612008803 20.32693223860837 25.54334601159002 26.26639792372784 26.660953670397305 28.424699950734073 47.65148724638931],161.4990234,0.076665685,3
[-241.41554 110.62336 5.298378 18.406073 -0.9651204 -8.713184 -7.5384965 -9.3678255 -10.535702 -7.757289 -12.588688 -19.286388 -19.172117 -11.493394 -13.8763 -9.85112 -13.914351 -3.2706535 -13.659433 -11.516337],[0.5579279 0.32609844 0.19421332 0.121252954 0.1603699 0.32440376 0.19566242 0.11612031 0.09790921 0.2029128 0.22371213 0.2763666],[25.930494710139325 22.089423048668266 22.784493608304444 22.01223431796817 21.324846050541915 21.996484596006358 45.85550126893571],86.1328125,0.12237014,2
[-480.81744 135.00911 14.338643 59.945503 36.827507 -35.32336 4.20253 29.982763 -12.940961 -5.477528 12.864918 -11.057296 -8.745599 5.7398067 -6.6072087 -2.9324582 6.69341 -7.160098 -6.1368165 7.269443],[0.36912388 0.3885003 0.4049679 0.42866254 0.45674756 0.48994142 0.51473147 0.5088502 0.48351306 0.4457271 0.3617879 0.35882127],[17.74126706233659 14.648988977695636 23.948733290768995 25.47318779247173 31.84383005710571 31.739678905252145 43.20197346819556],75.99954044,0.03175136,4
[-34.24696 91.335846 1.2235211 34.640274 8.295489 11.525605 2.3009145 8.742196 -2.8584192 9.278339 3.1966689 2.646293 -3.4737115 3.0679796 0.21387543 3.8891559 -7.2640986 0.34575444 -1.4654498 1.9016258],[0.36284518 0.5417763 0.3549125 0.3902501 0.5523803 0.40889364 0.5590025 0.31085762 0.37234882 0.34266195 0.30680346 0.49229175],[18.0435188090999 13.457440832376184 18.863125213779842 20.115720904405293 20.563950160754267 19.526515778918878 47.78846344749038],117.4538352,0.2357526,1
[-168.28027 69.21592 24.599707 26.865204 9.643576 14.331512 3.1092029 2.6915872 1.4953178 3.5376596 0.14065418 2.3490105 -6.724497 1.0111923 -2.651422 -1.1614993 -4.9341702 -2.4354494 -6.9387007 -1.0969249],[0.44319564 0.43582925 0.37750062 0.4149204 0.37148112 0.30570748 0.32259592 0.3326586 0.2786351 0.29490343 0.27122605 0.278299],[18.975932812065462 18.911690309058383 20.743835706250938 19.672159116698428 18.322602395488392 17.784974994826378 48.027120766639854],92.28515625,0.11883872,4
[-202.31453 142.2653 -22.618698 39.54722 2.0039012 5.009764 7.0630245 1.6894479 3.028967 -1.1653633 -1.8846966 -0.8376381 0.68822646 -0.31619543 -2.667882 -0.112997994 -0.19794585 0.9502759 0.32333985 -4.0899673],[0.22065483 0.4126249 0.84515697 0.4730151 0.3667499 0.2936674 0.35518256 0.31023037 0.32711375 0.56247765 0.3104192 0.24852343],[18.96833587866211 15.308311964152258 17.82684820803477 18.77634718710833 18.999380699637754 21.77876052580087 49.00585532704173],112.3471467,0.12324326,4
[-145.81787 130.6603 30.619774 22.530365 3.8671238 -2.1375506 -11.576171 -8.59979 -14.13047 -6.9175763 -18.042332 -4.4484825 -8.958562 -3.2938466 -1.4745325 7.206945 3.918831 0.311021 -0.84773195 5.333771],[0.09950763 0.12642649 0.11403987 0.242274 0.13998869 0.3412108 0.42160234 0.14187051 0.18333203 0.17565472 0.41236916 0.2370425],[21.679078295837684 20.57941876890848 22.84888762192542 19.307540748429922 17.05581308319899 18.983152820062525 47.35254269617981],143.5546875,0.232138,3
