mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,filename,Emotion_Description
"[-599.6646     188.8909      11.601841    -3.3731315    5.352394
   -5.54806     -7.8304925  -12.941183   -15.541452   -13.19861
  -11.936162   -11.533282   -11.722219   -11.486148    -8.640957
   -4.555573    -2.5798113   -5.4534802   -9.573744    -8.455966 ]","[0.4222214  0.18255065 0.17808488 0.16127376 0.22953546 0.5405088
 0.23202717 0.24643381 0.22391467 0.3276094  0.21770842 0.19831505]","[25.94668508 20.70807935 26.67444213 29.01080963 28.84440735 24.85599361
 43.52437575]",123.046875,0.0031483122,Q4_B3aRl8iTEKw_1.mid,4
"[-6.6912390e+02  1.6688882e+02  3.9207756e+01 -5.0390797e+00
 -2.5407648e-01 -2.1954186e+00 -7.3137484e+00 -7.9753160e+00
 -8.0414906e+00 -7.4335847e+00 -6.8874593e+00 -8.0114288e+00
 -7.7524252e+00 -5.6122618e+00 -4.6232357e+00 -4.8892570e+00
 -5.4492331e+00 -5.4770722e+00 -2.1797984e+00  1.4388238e+00]","[0.14062472 0.23993038 0.21384642 0.3421917  0.17364356 0.24249497
 0.35213423 0.19068202 0.28831062 0.19143109 0.36570686 0.21505603]","[25.15887276 22.37362836 26.78485975 28.18349807 25.90612808 19.59207108
 42.69836685]",143.5546875,0.0018039335,Q4_BaHHHgDd0BU_0.mid,4
"[-646.65936    172.79102     34.780666    -5.351662     1.4376663
   -3.135411    -8.272943    -8.310251   -10.052455    -9.734156
   -7.2865133   -8.116174    -8.3453245   -5.0633116   -3.0529025
   -3.5664136   -4.5470777   -5.628285    -3.4643772    0.7501154]","[0.21078753 0.3926428  0.19122276 0.22475147 0.12931512 0.22661985
 0.470359   0.21646515 0.2992405  0.16643803 0.3082267  0.23269907]","[25.72129539 22.65353304 27.40307469 27.76033339 26.28799214 20.70426394
 42.34950801]",135.99917763157896,0.0024226336,Q4_BaHHHgDd0BU_1.mid,4
"[-5.4909668e+02  1.8943398e+02 -1.9703295e+01 -4.9555647e-01
  8.7713270e+00 -4.8596830e+00 -3.9988475e+00 -8.7300138e+00
 -8.7429018e+00 -1.0139480e+01 -9.8348951e+00 -7.3718810e+00
 -3.8689406e+00  5.0495970e-01 -3.5621934e-02 -3.3507843e+00
 -4.3507562e+00 -6.0360537e+00 -7.7405572e+00 -4.6086950e+00]","[0.5736721  0.23119707 0.2370482  0.17591706 0.28040943 0.2188356
 0.18042554 0.29091564 0.18664794 0.26665837 0.18566325 0.4496967 ]","[25.95604308 22.32203294 27.43833047 27.01994407 28.32462605 26.08990065
 44.27402241]",151.99908088235293,0.0043864767,Q4_bfopzItCYrE_2.mid,4
"[-622.8008     171.5056      10.472556    -1.3406798    3.9183776
   -8.222622    -7.05351     -8.657644   -11.8397045  -11.382075
   -9.663616    -8.943669    -8.915928    -8.11574     -7.7956805
   -7.3047786   -4.009132    -3.0643592   -6.5425215   -7.138055 ]","[0.20220356 0.2532447  0.12724465 0.21229583 0.20852059 0.59099966
 0.3714788  0.12844181 0.11358953 0.19161089 0.27177823 0.11941287]","[26.91139219 23.40492076 28.36195599 28.92472343 27.86166877 23.71235221
 43.14870091]",184.5703125,0.003582851,Q4_BIRDDxz0E4c_1.mid,4
"[-5.8587115e+02  1.8284184e+02  5.2983689e+00 -4.5980744e+00
  1.5517527e-01 -8.0742025e+00 -6.7409163e+00 -1.1536589e+01
 -1.0138589e+01 -6.2586589e+00 -8.9139547e+00 -1.1664964e+01
 -1.0488435e+01 -8.1150789e+00 -6.0575242e+00 -4.0546269e+00
 -6.3289309e-01  1.1736274e+00 -2.9826751e+00 -5.7330918e+00]","[0.17174616 0.13162374 0.10784346 0.21418753 0.29861796 0.19363436
 0.41436505 0.16345677 0.2642876  0.2709843  0.22860871 0.47079816]","[23.44621165 22.07936887 27.17774619 29.28022228 29.91218684 25.89320848
 43.30369709]",129.19921875,0.0038828808,Q4_biROWEwkDQQ_0.mid,4
"[-5.9375708e+02  1.7667834e+02  8.4891548e+00 -2.9387062e+00
 -2.8802010e-01 -9.3962278e+00 -9.0238752e+00 -1.3336093e+01
 -1.2782751e+01 -9.2639027e+00 -1.0071702e+01 -1.2212333e+01
 -1.1427772e+01 -8.6206121e+00 -6.5227613e+00 -4.4376197e+00
 -4.2505145e-01  1.8886743e+00 -1.2739534e+00 -5.0925841e+00]","[0.13916405 0.14872439 0.08933007 0.1580484  0.2717204  0.14382525
 0.32593066 0.13689914 0.30637124 0.24162275 0.1694196  0.39493334]","[21.88529065 23.22443648 28.29318985 30.73377698 30.80811416 26.30408684
 44.30539685]",129.19921875,0.0033997293,Q4_biROWEwkDQQ_1.mid,4
"[-5.57043579e+02  1.80529739e+02 -2.41596079e+00  5.13001561e-01
  3.47555089e+00 -7.15076447e+00 -5.59148598e+00 -1.26633291e+01
 -1.26576147e+01 -1.12275314e+01 -1.16512032e+01 -1.20939417e+01
 -1.21340475e+01 -8.91307163e+00 -6.79285049e+00 -6.39908886e+00
 -3.01833415e+00 -5.83673596e-01 -4.23535442e+00 -6.75583744e+00]","[0.18720469 0.3291077  0.19883648 0.36434013 0.37381104 0.20411532
 0.3915339  0.19107251 0.33124495 0.25313604 0.16922958 0.3135518 ]","[24.45920198 20.79087237 26.7152817  27.54467233 28.56638942 25.36627789
 43.83167517]",135.99917763157896,0.004580995,Q4_biROWEwkDQQ_2.mid,4
"[-6.7445856e+02  1.5527753e+02  2.3896847e+01 -3.5763699e-01
  4.0774441e+00 -4.7910261e+00 -7.7816501e+00 -1.1702693e+01
 -1.6342989e+01 -1.4353415e+01 -1.0300986e+01 -1.0476209e+01
 -1.0460318e+01 -7.4357939e+00 -6.5465260e+00 -6.3358159e+00
 -3.2060218e+00 -3.9332435e-01  8.8627756e-01  2.0845571e+00]","[0.22693028 0.22287764 0.10648984 0.17651945 0.23940185 0.46784654
 0.19916324 0.1779917  0.28821602 0.11626605 0.13250443 0.09126929]","[23.37284485 25.60984023 30.06735877 30.91981126 28.96638985 22.64856448
 43.00910987]",117.45383522727272,0.002180474,Q4_Cir1kZyB7QM_0.mid,4
"[-663.3868      173.20065      23.454142     -0.78602666    5.366438
   -5.3412757   -10.211994    -13.696916    -16.396667    -16.108416
  -14.072106    -13.519269    -13.291607    -10.015854     -7.1765785
   -5.2035475    -3.977795     -6.4889827    -8.39324      -5.861554  ]","[0.358778   0.23684524 0.16001016 0.2461454  0.2848835  0.28189248
 0.21577807 0.21440881 0.27193034 0.41232145 0.15848666 0.20196204]","[24.08647932 23.04604053 28.99214046 29.57030889 27.73592032 21.64436419
 42.45894203]",123.046875,0.002341568,Q4_Cir1kZyB7QM_1.mid,4
"[-624.1003     175.245       14.003611    -2.1617315    5.2007446
   -4.3236566   -4.537535   -12.7400875  -14.530056   -12.170253
  -18.627838   -18.503613   -12.205687    -7.780553    -5.522714
   -7.517712    -7.5622373   -7.747784   -14.498105   -13.424683 ]","[0.2649314  0.26198643 0.18167455 0.32525572 0.14531343 0.24754378
 0.58940136 0.28152892 0.10660692 0.07708985 0.26903164 0.6828948 ]","[24.63034313 22.55050646 27.48836952 29.54757362 29.60925972 23.76473167
 42.81020229]",117.45383522727272,0.002797598,Q4_CkjAksZstEA_0.mid,4
"[-628.21313    194.73846     11.1529045   -4.454858     4.5010343
   -7.210255    -5.996231   -10.758139   -12.61973    -11.910063
  -17.34668    -17.577908   -12.800623    -8.946822    -6.8960185
   -7.33563     -5.8997707   -4.533833    -8.176549    -7.74104  ]","[0.18593198 0.18857716 0.19206767 0.28319445 0.333095   0.24258456
 0.3433048  0.23600295 0.1529546  0.20576653 0.35762483 0.43598962]","[22.76686538 21.67030445 26.94005851 29.87354928 30.02465927 24.00909495
 42.50113992]",112.34714673913044,0.0021935243,Q4_CkjAksZstEA_1.mid,4
"[-608.00397    195.11346     16.585001    -6.8950624    4.484327
   -5.8579006  -10.35588    -15.23188    -18.080406   -14.185641
  -12.300064   -14.05742    -13.985536   -11.246708    -8.164867
   -6.86022     -6.098073    -7.453567   -11.642443   -11.617928 ]","[0.3842696  0.36605662 0.16985673 0.2851614  0.18142426 0.34029767
 0.39300704 0.3404947  0.49760658 0.29064223 0.46248677 0.23710988]","[23.95027668 20.81440754 28.31366189 30.64489087 29.439927   23.36773966
 42.87458299]",71.77734375,0.0025244334,Q4_cXxGBDgFCs8_0.mid,4
"[-604.7236     193.89034     12.329501    -5.5119987    6.3433657
   -5.4625745   -7.4986825  -10.898112   -16.219894   -16.749348
  -13.722781   -10.725244    -8.593534    -6.0365157   -4.8185105
   -5.3485703   -4.708729    -3.5710337   -5.1332245   -6.3473783]","[0.3014755  0.3522697  0.20271102 0.27467704 0.19742331 0.38555008
 0.20250937 0.36494595 0.41089004 0.23548332 0.33429873 0.17087041]","[24.55093347 21.34208649 28.37739977 28.61881673 28.66918537 23.77883969
 42.15267447]",135.99917763157896,0.0028752878,Q4_cXxGBDgFCs8_1.mid,4
"[-607.91907    184.21442     13.52651     -7.8148065    2.9658782
   -4.440438    -7.001751   -11.729247   -14.743059   -13.115294
  -12.33937    -11.696417   -10.164438    -7.9922175   -6.504629
   -6.549886    -6.6232276   -8.643034   -12.766621   -12.599631 ]","[0.46714485 0.380923   0.16172013 0.2500115  0.1572374  0.34120473
 0.35335988 0.33872867 0.42833614 0.26940385 0.4692537  0.25425252]","[23.88355536 21.71918962 27.8694638  30.43999126 29.06407488 23.08145362
 43.02464244]",135.99917763157896,0.0032374242,Q4_cXxGBDgFCs8_2.mid,4
"[-588.4455     196.13791     11.553956    -2.121728     7.4441347
   -5.50507     -6.1843357  -12.1587925  -16.675974   -15.818778
  -12.494302   -10.693308   -14.701967   -14.291416   -11.60774
  -11.005292    -6.5427723   -2.0922685    1.1055362    3.3795798]","[0.18122864 0.19948515 0.27889025 0.61290056 0.28805372 0.4179989
 0.22665833 0.542268   0.31995776 0.15557963 0.2829023  0.118625  ]","[23.74987238 19.59594996 26.51432899 26.3811732  26.60017767 23.91612511
 41.84722046]",117.45383522727272,0.0034574205,Q4_DvIH5yUrboc_0.mid,4
"[-581.3096     210.10002     10.897745    -5.1069846    9.451887
   -4.911053    -7.2499266  -12.285037   -16.439714   -14.079192
  -11.455334   -10.380402   -12.101134   -10.911633    -7.9770913
   -6.958508    -4.194807    -4.40251     -8.135897    -7.2167916]","[0.3479293  0.32480425 0.16632108 0.2630165  0.19950254 0.45281002
 0.18647547 0.33557323 0.46903968 0.1886999  0.2213167  0.1423591 ]","[23.61344176 19.51888642 26.51391002 27.48424962 28.16917585 24.61146439
 42.08333005]",117.45383522727272,0.0025777423,Q4_DvIH5yUrboc_1.mid,4
"[-610.13184    197.7722      16.317692    -3.4009643    7.808733
   -3.809892    -4.7020974   -9.230765   -14.114522   -12.168707
  -11.159879   -12.164845   -12.238949   -10.366042    -8.7700615
   -7.351012    -3.4877684   -1.7734438   -5.348903    -7.424422 ]","[0.18336993 0.24661273 0.18387833 0.26401263 0.18530601 0.36028257
 0.23291469 0.5699486  0.49238488 0.19862407 0.21418937 0.12270354]","[24.91111729 21.07996817 27.89061555 27.0578113  26.91247684 23.08334136
 42.02533199]",112.34714673913044,0.003135806,Q4_DvIH5yUrboc_2.mid,4
"[-683.2271     161.74301     21.353529    -1.3693105    6.222824
   -3.5809438  -10.071316   -15.716409   -19.183643   -15.916526
   -9.954243    -6.4374967   -3.3857927    1.2031184    2.936486
    1.0290072   -2.3578157   -8.951473   -14.585391   -12.032142 ]","[0.3621377  0.3193358  0.13964182 0.19196568 0.13007303 0.13115728
 0.12306495 0.35600007 0.39877912 0.16790046 0.2785721  0.16087924]","[24.48321345 21.91739091 31.75271721 30.24900368 27.90299144 21.68402467
 42.28698327]",135.99917763157896,0.0023411154,Q4_Dw7M69CidJ8_0.mid,4
"[-631.8764     172.2229      27.074186    -2.175003     6.4899263
   -2.6394901   -9.329118   -14.267115   -17.861622   -13.949894
   -8.773455    -7.5207453   -7.0937147   -7.108537    -8.654906
   -9.115761    -8.738984   -10.579023   -10.8243065   -6.0446925]","[0.37457332 0.27641815 0.17012514 0.3064958  0.20600891 0.20996165
 0.18865028 0.46537918 0.38019136 0.1410267  0.1721827  0.14244133]","[25.16821901 22.98761221 29.59280612 29.34891741 28.05858486 22.30508891
 42.65812435]",143.5546875,0.0025875934,Q4_Dw7M69CidJ8_1.mid,4
"[-622.2175     202.8967      13.282511    -7.533772    -2.2817245
  -15.01226     -9.583964   -10.703914   -16.235687   -11.06649
   -5.0262904   -6.5327435   -7.9441047   -5.742385    -6.2151384
   -6.8998127   -2.4047246    0.9898825   -1.5332891   -5.1243763]","[0.2621155  0.13606107 0.13707858 0.24719992 0.13401304 0.2401149
 0.15999079 0.4637087  0.28391027 0.08648825 0.14629647 0.09774242]","[23.41163603 21.07816891 27.36373157 27.73119297 28.07155241 24.67817883
 43.30447804]",151.99908088235293,0.0022349728,Q4_Dw7M69CidJ8_2.mid,4
"[-7.53206848e+02  1.26343536e+02  2.60947971e+01 -1.07643890e+01
 -1.70278263e+01 -1.71633072e+01 -1.14767609e+01 -1.01519413e+01
 -1.24384909e+01 -1.31648903e+01 -1.22267475e+01 -7.54024267e+00
  6.93092406e-01  6.59676695e+00  7.42330790e+00  6.81901550e+00
  8.66849232e+00  1.23252611e+01  1.38862228e+01  9.92677689e+00]","[0.26354757 0.15060759 0.06943127 0.16866107 0.11458754 0.12269451
 0.12294982 0.5075446  0.48654732 0.14054921 0.18107153 0.1024184 ]","[20.34309573 27.8743612  31.75353968 33.67312925 26.09548849 18.87814106
 43.31743522]",69.83741554054055,0.0019755964,Q4_Dw7M69CidJ8_3.mid,4
"[-521.0675     186.23625     -9.279452     3.0674357    4.550064
   -5.6685624   -4.738712   -12.329502   -14.007467   -12.713023
   -8.89334     -7.261426    -9.73122    -11.420172   -10.627421
   -8.708918    -4.390009    -2.99419     -9.31104    -11.416322 ]","[0.2938608  0.3042227  0.15274845 0.28811663 0.23275132 0.539577
 0.23830464 0.13352473 0.3527599  0.1709068  0.23435777 0.12246329]","[25.23553741 22.25495068 27.47959226 27.87593635 29.05954854 26.92981357
 45.31457599]",103.359375,0.0064352797,Q4_DX1IK3z1w10_0.mid,4
"[-611.4976     187.63246     12.989985     1.2838677    4.7431674
   -7.674904   -10.316129   -16.658024   -17.879902   -14.231568
  -12.446546   -12.432118    -9.899334    -7.903082    -7.7347293
   -3.7317255    1.7185363    1.3588382   -3.3397164   -5.535723 ]","[0.12840019 0.14612885 0.07555851 0.2093182  0.3232309  0.15338308
 0.29330218 0.19386992 0.5191615  0.27321878 0.13640232 0.28330272]","[23.1003798  22.57098758 29.79896806 31.02833061 30.32677447 24.93276252
 43.05550176]",103.359375,0.003298084,Q4_d_49EtXDMFE_0.mid,4
"[-6.2484302e+02  1.6686592e+02  9.4453344e+00 -2.7235878e-01
  3.8986404e+00 -6.2071557e+00 -7.9273086e+00 -1.2668435e+01
 -1.3724037e+01 -1.0668625e+01 -1.0520774e+01 -1.2752539e+01
 -1.0717832e+01 -6.7785702e+00 -5.9772153e+00 -4.5719872e+00
 -2.1538486e+00 -3.0687885e+00 -4.7212391e+00 -4.2434363e+00]","[0.12765734 0.14062178 0.11973229 0.33812156 0.5053548  0.17565984
 0.17370903 0.13437137 0.34471768 0.43968886 0.18272059 0.27882323]","[24.81061059 23.82198074 29.05569261 29.69407078 29.08074613 24.10957627
 42.94703507]",107.666015625,0.0038812966,Q4_d_49EtXDMFE_1.mid,4
"[-6.4018390e+02  1.6306874e+02  1.5582681e+01 -4.0250964e+00
  2.1711521e+00 -4.1599431e+00 -7.4179649e+00 -1.2320172e+01
 -1.2878536e+01 -9.2009964e+00 -7.4982462e+00 -7.9216824e+00
 -7.7904768e+00 -8.2731819e+00 -8.9241724e+00 -5.6360040e+00
  1.1667027e+00  4.0807981e+00  8.8822745e-02 -6.6952677e+00]","[0.16289271 0.16237806 0.12757029 0.34617695 0.47372955 0.21182214
 0.23551299 0.19783245 0.54645014 0.2928545  0.18116581 0.37897786]","[26.92301969 21.25702849 27.07949314 28.83325741 29.23974528 23.23838215
 42.29564294]",107.666015625,0.0036723027,Q4_d_49EtXDMFE_2.mid,4
"[-663.0987     188.39386     32.87739     -5.3590093    5.118918
   -1.5465614   -9.356371   -12.504785   -13.366449   -11.474892
  -10.3952675  -10.85813     -9.461159    -7.040425    -6.194226
   -4.910264    -3.4178193   -3.8079786   -4.616544    -5.998599 ]","[0.17699225 0.26742354 0.14676684 0.24299516 0.23632921 0.1372779
 0.2687692  0.22412261 0.52504444 0.34803256 0.1857992  0.22581883]","[24.36692831 21.59010021 27.75874355 29.41994959 27.82769564 21.11651615
 42.52076199]",143.5546875,0.0015586695,Q4_E5qEloUO3SM_0.mid,4
"[-644.9359     187.86836     23.217499    -5.345113    -0.6634243
   -9.809888   -11.224676   -17.42474    -22.198626   -14.634173
   -8.9457655  -10.032736    -6.7667174   -2.9031963   -4.118886
   -2.7703056    2.2663481    1.6354762   -5.9438186  -10.93207  ]","[0.29289782 0.1319642  0.24186228 0.29280028 0.10563177 0.13865374
 0.14591601 0.5376838  0.5242293  0.13859051 0.09136431 0.09257807]","[21.81671784 23.28607156 30.63932623 30.46086952 28.58145148 22.44224459
 42.98360911]",75.99954044117646,0.0023440407,Q4_E6MARl3zjnQ_0.mid,4
"[-5.6167499e+02  1.7370729e+02 -3.1011219e+00  2.1413323e-01
 -1.3329893e-01 -1.2937501e+01 -1.1065373e+01 -1.5399707e+01
 -1.8292364e+01 -1.5733093e+01 -1.1607449e+01 -1.2252158e+01
 -9.9836359e+00 -3.1319864e+00 -1.7453133e+00 -3.0439870e+00
 -1.4550403e+00 -3.0880246e+00 -6.5753231e+00 -3.1123738e+00]","[0.18128793 0.13848831 0.2923524  0.24217308 0.23683934 0.38731486
 0.21531706 0.39024264 0.21979725 0.252969   0.43754625 0.22139473]","[21.82655999 21.92496365 28.64968154 28.66349891 28.63261125 25.64836324
 44.56439605]",143.5546875,0.005697269,Q4_e838BE_MH6s_0.mid,4
"[-605.5242     169.56776     10.27066     -3.29303      3.7697232
   -6.7549996   -6.535452    -8.571463   -10.797767    -7.440273
   -8.825395   -13.795537   -13.704342    -9.706953    -6.875855
   -5.3556285   -5.296351    -9.436635   -11.953241    -8.21527  ]","[0.31382385 0.11806108 0.0860319  0.26590267 0.20900127 0.08059435
 0.15057269 0.40337774 0.39880437 0.13264243 0.17496857 0.33283073]","[23.68745234 23.84122478 28.57393288 30.38472431 28.90124312 24.6121148
 44.58832241]",103.359375,0.0037039868,Q4_egYSmNuIFGk_0.mid,4
"[-6.8278412e+02  1.7024608e+02  3.3751282e+01  8.2962924e-01
  1.6119944e+00 -8.2039232e+00 -1.2819965e+01 -1.7480213e+01
 -2.0068253e+01 -1.7159081e+01 -1.4905061e+01 -1.3755404e+01
 -1.0564691e+01 -5.9381409e+00 -2.8953750e+00 -4.5204371e-01
  2.1924512e+00 -5.4382282e-01 -7.0407329e+00 -7.5244641e+00]","[0.17870587 0.11553134 0.2795199  0.21632771 0.08703863 0.15428923
 0.23838194 0.35593244 0.18123539 0.4381147  0.25949594 0.12014629]","[21.82272723 23.80054317 30.90166321 30.59607994 27.63489939 21.81291821
 42.60741995]",161.4990234375,0.0017234511,Q4_f2b4kpdw7_c_0.mid,4
"[-6.7178882e+02  1.8589645e+02  3.1234493e+01 -1.8539258e+00
  3.0849876e+00 -7.2355170e+00 -1.2342977e+01 -1.6721394e+01
 -1.9476574e+01 -1.7110556e+01 -1.5453938e+01 -1.4604777e+01
 -1.0940597e+01 -5.1037712e+00 -1.4595592e+00  1.6800261e-01
  1.2192223e+00 -2.4713366e+00 -7.8646321e+00 -6.4541526e+00]","[0.17436527 0.1119615  0.26220185 0.21306394 0.08837011 0.12692888
 0.20587003 0.39996865 0.18320675 0.39391068 0.31629926 0.13731332]","[21.11380299 23.44622566 30.34873662 30.78050733 28.37280141 22.22264662
 42.81683954]",161.4990234375,0.0013795564,Q4_f2b4kpdw7_c_1.mid,4
"[-632.92737    174.07794     22.353508    -5.2061324    3.392617
   -5.2616963  -10.252098   -14.026886   -16.158154   -12.641835
  -13.593015   -15.779493   -10.348094    -6.7886667   -9.380869
  -10.298387    -8.422914   -10.030323   -11.151149    -2.828891 ]","[0.20962612 0.09947532 0.17789674 0.2494149  0.1520019  0.28550205
 0.18848984 0.5032391  0.24493231 0.14852798 0.34686926 0.18399343]","[23.76687239 24.04808739 30.13772219 31.29749821 30.11489627 23.40843772
 43.21678446]",143.5546875,0.0022852342,Q4_FoTXpYZXxJs_0.mid,4
"[-620.5909     188.58525     18.026213    -7.3249693    3.1341233
   -4.9481153   -7.0936885  -10.647634   -15.07201    -12.896917
  -13.099322   -13.4523945   -9.124894    -8.774129   -11.930103
  -11.423461    -8.158728    -9.381172   -11.29401     -4.8889723]","[0.18636893 0.09787187 0.22958267 0.34390137 0.13889742 0.13487063
 0.20078358 0.6841473  0.26921156 0.10211629 0.26609623 0.18286163]","[24.83732432 23.61499508 28.81908787 30.66728997 29.59448319 23.6624698
 44.07176256]",143.5546875,0.0023977936,Q4_FoTXpYZXxJs_1.mid,4
"[-612.81085    190.5199      17.955812    -5.023108     5.9857674
   -5.2103257   -9.133807   -12.898086   -15.552125   -13.301523
  -13.790392   -14.596207   -11.71278     -8.769996    -7.888123
   -7.3154473   -5.3399763   -6.485266   -10.604657    -8.080994 ]","[0.322481   0.15948348 0.19986005 0.15760197 0.25931212 0.3646121
 0.21588063 0.2527587  0.20343596 0.29543245 0.29548946 0.26861197]","[23.77190267 21.18386603 28.03377452 30.20237072 30.00521265 24.50041385
 43.05315476]",172.265625,0.0020429948,Q4_fOYX0uH8mSQ_0.mid,4
"[-506.85654    206.67026    -19.047768     1.9254198    4.2236466
   -5.7692995   -3.2365913  -10.561586    -6.9532557   -9.191246
  -12.327927   -10.882697    -8.334822    -5.4827204   -4.62239
   -5.2445216   -5.2245135   -5.614951    -4.71562     -1.374961 ]","[0.3398324  0.22698085 0.28460658 0.20005873 0.38753945 0.36305797
 0.35011852 0.3155167  0.23059756 0.48305643 0.25746816 0.15135567]","[25.49020355 20.15543503 23.50241362 25.60221952 27.97437116 26.80343335
 45.02536746]",112.34714673913044,0.005206822,Q4_fShAWhXIits_0.mid,4
"[-490.65088    185.30333    -14.205604     2.4556472    6.186878
   -2.3033118   -1.945356   -12.344589    -9.60377    -10.100102
  -11.152485   -10.129493   -11.62109     -7.6995025   -4.411087
   -6.701717    -5.8665257   -6.864344   -10.900271    -3.9643428]","[0.48750904 0.23545131 0.303003   0.23391622 0.5109288  0.31461444
 0.25892586 0.7419501  0.2968872  0.17685907 0.1734391  0.39468527]","[24.5501221  18.07610904 22.74843668 24.06810164 25.80648735 25.44492328
 44.89394283]",117.45383522727272,0.007932445,Q4_fShAWhXIits_1.mid,4
"[-608.3284     189.11171     13.696355    -4.3379       5.574782
   -6.658755    -8.390084   -10.143129   -13.342064   -12.969219
  -12.044584   -12.534663   -12.814609   -10.508529    -7.3032794
   -4.9036207   -2.4362094   -2.0772595   -3.831749    -3.1892986]","[0.17986207 0.29587626 0.24089158 0.29931056 0.18925694 0.3703967
 0.48088944 0.22594944 0.31549856 0.18825063 0.27338663 0.23709053]","[24.25237258 21.59087328 26.84206903 28.65242036 28.98170525 24.3544875
 42.83138128]",161.4990234375,0.0026421505,Q4_FSzOgraSKhs_0.mid,4
"[-592.61804    192.59642      9.582417    -3.8525121    3.725041
   -9.716213   -10.516112   -12.647275   -15.187388   -12.964157
  -10.971627   -12.328248   -12.277217    -9.375457    -6.776923
   -3.6423283   -1.8080766   -5.48363     -9.443132    -7.8831186]","[0.1587008  0.24762349 0.19139825 0.16957165 0.20841673 0.3008137
 0.29315165 0.23671517 0.32645363 0.17759767 0.21293399 0.20348531]","[24.46965878 22.56388911 28.05977153 29.53106373 29.52610435 25.41971349
 43.60147659]",161.4990234375,0.0027148905,Q4_FSzOgraSKhs_1.mid,4
"[-6.1488330e+02  1.8536743e+02  1.1332021e+01 -5.8754954e-02
  4.1171746e+00 -7.8984842e+00 -7.1986480e+00 -1.3413619e+01
 -1.4461723e+01 -9.3552198e+00 -1.0408883e+01 -1.4546939e+01
 -1.5758409e+01 -1.1625666e+01 -6.5789943e+00 -4.2181892e+00
 -2.9036391e+00 -3.7278659e+00 -5.3871360e+00 -5.6929412e+00]","[0.19025709 0.1392215  0.20290533 0.15802178 0.30074742 0.15946952
 0.35663527 0.66102725 0.2660474  0.30626827 0.1429449  0.2443815 ]","[25.45232877 21.67616968 27.37580376 27.74595588 26.9471271  23.83987356
 42.45964014]",112.34714673913044,0.004167852,Q4_FyK_c-TIcCA_0.mid,4
"[-579.805      200.52356      1.9830918   -6.002107    -6.548212
  -16.248177   -10.305294   -17.526484   -20.08575    -12.652925
   -8.895524   -11.090435    -8.122074    -2.599232    -2.2570791
   -0.6732172    2.457184     2.8642988    2.8335545   -1.6812128]","[0.19723286 0.11106559 0.29924664 0.14515164 0.29636744 0.12581451
 0.31168965 0.47432584 0.20469524 0.4345778  0.15759617 0.30325806]","[20.28308958 20.95541132 26.19473072 27.23594345 27.7837685  25.89794675
 43.87206069]",112.34714673913044,0.0034699624,Q4_FyK_c-TIcCA_1.mid,4
"[-529.7294     207.80315      3.143391    -4.6513696   -4.898499
  -18.390102   -10.396334   -16.250744   -18.931637   -11.922802
   -9.27644    -11.18204    -11.099664    -9.543588    -8.675436
   -4.1753216    2.3237934    2.482266    -3.0024962   -6.5240684]","[0.05832427 0.1701772  0.41212332 0.11566554 0.09100336 0.14583838
 0.5574073  0.40787742 0.22289972 0.607369   0.15726145 0.11504126]","[22.478564   19.0582089  24.28922138 25.55106056 27.07954586 26.40017548
 43.98405152]",112.34714673913044,0.0047476436,Q4_FyK_c-TIcCA_2.mid,4
"[-6.1163031e+02  1.8059932e+02  1.5563291e+01 -1.2428632e+00
  8.1371574e+00 -3.5738146e-01 -3.3716557e+00 -1.1150478e+01
 -1.4689035e+01 -1.4154133e+01 -1.3202210e+01 -9.9505157e+00
 -8.8427572e+00 -9.1782475e+00 -1.0224164e+01 -1.0614885e+01
 -6.7337208e+00 -6.0735645e+00 -1.0356678e+01 -8.5654650e+00]","[0.3829511  0.153625   0.18490991 0.38628525 0.16871382 0.11783523
 0.13308017 0.380373   0.2987177  0.20247081 0.40052497 0.22685063]","[25.32353745 24.23213344 28.21564211 29.70435358 28.93911144 23.28320139
 42.80648353]",123.046875,0.0035074046,Q4_g15aRCHUJEI_0.mid,4
"[-616.77515    178.89542     14.7395735   -2.8485582    7.8276806
   -1.9616029   -4.8429737   -8.298735   -11.210604    -9.700892
   -8.376299    -7.543075    -8.723006   -12.0744915  -14.569193
  -13.844601    -7.860566    -5.492927    -9.097665    -8.89466  ]","[0.38538653 0.21409765 0.15580837 0.4469286  0.21452445 0.2159352
 0.12446814 0.23306124 0.2850349  0.18216278 0.32096335 0.20833334]","[25.49390534 23.21620387 26.80148872 29.22447988 28.97707386 23.52520282
 43.3971311 ]",129.19921875,0.0028016751,Q4_g15aRCHUJEI_1.mid,4
"[-6.2790955e+02  1.6679276e+02  1.4606798e+01  2.4119368e-01
  6.2349691e+00 -2.4296427e+00 -3.0904496e+00 -9.8480844e+00
 -1.5831634e+01 -1.3494820e+01 -9.7251902e+00 -7.7407198e+00
 -8.1250916e+00 -9.4899292e+00 -1.0443024e+01 -1.0785973e+01
 -7.3858538e+00 -4.8561153e+00 -8.6467428e+00 -1.0596038e+01]","[0.3198981  0.13088124 0.17739505 0.43402976 0.15973577 0.13570762
 0.15314397 0.4123976  0.24046166 0.13369699 0.2874119  0.17397201]","[25.27921167 24.53274419 28.34378008 29.71559782 28.4783283  23.53074338
 43.49017398]",135.99917763157896,0.0031347226,Q4_g15aRCHUJEI_2.mid,4
